,id,tweet,label
270,271,amoxi capsul made us medicin complet cure covid egyptian health minist arriv itali secret coronaviru cure dr charl lieber harvard professor arrest usa manufactur coronaviru sell china video news report wcvb tv station boston massachusett share facebook post mountain matterhorn switzerland lit three colour indian flag token gratitud india send hydroxychloroquin al azhar imam said consid except ramadan fast research say mouth must kept wet prevent covid japanes nobel tasuku honjo say coronaviru creat wuhan laboratori man collaps minut show covid symptom india celebr spread misinform coronaviru janata curfew india multipl post share repeatedli facebook twitter sinc march claim israel report zero death novel coronaviru caus diseas covid post also claim isra citizen protect covid drink remedi hot water lemon bake soda purportedli kill viru cdc suddenli lost death coronaviru data thu prove viru seriou seem photo coronaviru patient treat road itali indian actor shah rukh khan donat money pakistan fight coronaviru help india russian presid vladimir putin order russia popul stay home day face five year jail indian armi set bed quarantin facil rajasthan barmer leonardo da vinci hospit covid refer hospit fortaleza brazil empti video prove one area open public presid trump claim inherit ventil obama administr audio unidentifi person link viru caus covid massiv flu vaccin campaign black bodi bag refer death new york reason lockdown essenti mustard oil prevent person get infect covid north carolina health depart tell hospit decid elect surgeri elig receiv protect equip state coronaviru pandem chines presid said china time lead world nurs bori johnson claim save life regist uk claim india ministri home affair made punish offens citizen publish post social media novel coronaviru share repeatedli facebook twitter whatsapp say nanci pelosi caught tri includ abort fund bill combat coronaviru video man rebuk foreign view thousand time social media alongsid claim guinean govern order arrest chines nation countri await safe return guinean china u countri earth protest lock photo kurnool mla hafeez khan make nurs touch feet religi head viswabharathi medic colleg come covid quarantin facil new york state governor show data prove isol ineffect covid homeopath product oscillococcinum protect covid cdc admit lie covid death stat notic prepar emerg drug releas social media alumni seoul nation univers colleg medicin belgian doctor turn back director dr li wenliang chines whistleblow doctor propos drink tea cure covid person arrest violat lockdown night get bail lockdown state gujarat india us presid donald trump test posit covid pictur quot doctor vincenzo puro allegedli said asymptomat peopl cannot infect other viru lethal pandem hoax princ charl recov covid help ayurved treatment video show superintend polic announc extens lokckdown maharashtra india till may whatsapp audio claim infanta sof hospit madrid children seriou condit due covid three children talavera de la reina hospit video show coronaviru patient doctor video claim show nigerian govern spent us million import chines doctor suppli riot london due unavail food item unit kingdom lock tonight armi soldier take uk street set claim pass instruct follow covid pandem period facebook post claim latvian app apturi covid stop covid creat warn peopl close infect person use govern track peopl contact list record locat aaj tak channel air program said drink alcohol smoke weed cure covid presid donald trump tweet coronaviru vaccin israel stock market economi even stronger besid us israel best invent judaism oliv wonder vaccin stop corona dead around world make vaccin bomb possibl without peac creat israel itali offici giulio gallera china lie us date china provid fals itali becom wuhan medic system breakdown jo doria governor paulo forbad doctor give chloroquin covid patient blog post share thousand time multipl facebook post claim show video babi die infect novel coronaviru caus diseas covid vaccin coronaviru avail sinc video show policemen pick banknot stick link coronaviru make vaccin work flu vaccin respiratori syncyti viru rsv cure cancer yet somehow scientist make vaccin covid six month mumbai pune go militari lockdown need defeat coronaviru consum alkalin food viru ph level indian actor aamir khan give rs poor peopl kg wheat flour photo show funer turkish deceas gener aytac yalman due covid coronaviru respons covid mix sar hiv two doctor bakersfield california said press confer isol measur affect immun system unrestrict control countri like sweden work articl say vatican confirm pope two assist coronaviru herbal tea made malunggay kamia leav cure covid diseas caus novel coronaviru video polic offic immobil scream woman caption state beaten polic refus go hous lockdown mina gerai brazil cuba low number covid death due use hydroxychloroquin treat patient video doctor link anti vaccin movement chinda brandolino origin covid confirm case coronaviru bogot hospit video show migrant labor surat citi india sent back surat home state refus take back state border ohio gov mike dewin releas prison warn resid possibl crime wave viru g caus diseas death arrest feder bureau investig fbi professor tie china connect coronaviru pandem photo list purport symptom treatment novel coronaviru caus diseas covid share hundr time multipl post facebook twitter instagram purport remedi includ daili dose vitamin exposur sunlight diet alkalin food polic catch coronaviru posit patient road second viral video man lift shirt challeng aa polic offic point gun anoth polic offic kick man behind pin road make arrest text overlaid video read itali say lockdown mean,fake
271,272,latest cdc covidview report show weekli hospit associ covid peak twice sinc outbreak began week end april second time week end juli learn http co zp vylo pb http co n xluxr hw,real
272,273,coronaviru spread via banana,fake
273,274,vinlew kia ora vincent sorri issu app pleas call ministri health team email queri feedback app tracingapp feedback health govt nz,real
274,275,indiafightscorona focus effect effort contain test isol treatment result increas percentag recoveri rate steadili fall percentag activ case http co gwheewbb,real
275,276,total number confirm case covid number report world health organ yesterday laboratori process test bring total number test complet date,real
276,277,china presid xi jinp visit masjid request muslim dua present crisi countri go need help,fake
277,278,video italian repres sara cunial tell truth bill gate control world popul vaccin medic experi,fake
278,279,messag circul claim kin die covid claim insur pradhan mantri jeevan jyoti bima yojana pmjjbi amp pradhan mantri suraksha bima yojana pmsbi http co ojqhibuecp,fake
279,280,test posit antibodi viru caus covid mean like past infect yet known whether antibodi protect get infect learn antibodi test http co xa qkwzjho http co sgrrnbvcg,real
280,281,rt pib india recov case time number activ case peopl recov far activ,real
281,282,time bilater vaccin deal vaccin nation could compromis equit access hold progress countri bring covid pandem end drtedro,real
282,283,nevada quietli revers decis block hcq prescript covid,fake
283,284,coronaviru covid nyc peopl saw would stay home horribl stayhom stayathom staysaf nyc nyclockdown fridayfeel http co utkzupnxil,fake
284,285,jsolomonreport soon never flu vaccin never flu know got flu vaccin also got flu st person knowledg conjectur alt organ dk green protein exercis h sodium bicarbon c iodin etc jesu physician greatest ever,fake
285,286,watch video rememb incid zomato deepind made big deal someon refus deliveri muslim guy mani incid trust want eat food contamin spit,fake
286,287,world health organ intern entiti whose sole respons alert world global pandem like miss huge problem,fake
287,288,rt drtedro covax groundbreak way pool r amp amp procur risk across multipl vaccin enabl countri place collect,real
288,289,put facemask skin get lockdown get gt gt gt http co umg af k http co xzswtkib,fake
289,290,yesterday laboratori complet test bring total complet date lower test volum regularli observ weekend anyon symptom could covid call healthlin gp get test free,real
290,291,total number confirm case number report world health organ,real
291,292,madhya pradesh reimpos lockdown due rise covid case,fake
292,293,group asid peopl compassion exempt peopl complet full day manag isol remind anyon manag isol facil june yet spoken healthlin call,real
293,294,healthcar worker scare mani peopl wear mask http co yto c oc,real
294,295,case pick routin test around day one case isol wellington consid recov recov least day sinc onset symptom least hour asymptomat return neg test,real
295,296,indiafightscorona collabor determin fight covid india scale new peak highest number patient recov discharg yesterday http co dfhf pvpa,real
296,297,simpson predict new coronaviru outbreak,fake
297,298,swasthabharat nation telemedicin servic complet lakh consult http co sajutqcaew,real
298,299,rt pib india nearli lakh test conduct singl day highest test day far secretari mohfw india,real
299,300,bollywood actress aishwarya rai host coronaviru telethon auction mumbai http co dp q lkq india auction bollywood,fake
300,301,new numer covid outbreak recent cruis ship voyag cdcdirector extend previou sail order prevent spread covid among crew onboard http co otwjgcn wq http co sbhx p f,real
301,302,joshtpm post new number miss privat lab go hurt transpar quit sever think alexismadrig,real
302,303,although number covid case state continu declin last day covid widespread mani area especi south amp west aug us report nearli death day last week see data http co ntp euz http co hvw sfqa,real
303,304,updat coronaviru europ countri popul infect covid th march intervent alreadi impact control epidem intervent save amp live report http co lcfch fxct http co int mcwqjg,real
304,305,indian media outlet claim man madhya pradesh khargon pass away covid,fake
305,306,coronavirusupd state wise detail total confirm covid case till septemb state confirm case state confirm case state confirm case total confirm case far http co b tnqvrh,real
306,307,rt cdcdirector new covid inform avail help decid whether go precaut take includi,real
307,308,tunisian presid qai said order dispatch medic deleg algeria help fight cove,fake
308,309,biomedj veryvirolog observ south africa hit hard tb ban hcq worst corona stat africa otherwis great use anti malari ivermectin routin anoth observ well much better us u k sure,fake
309,310,updat covid scienc covid brazil percentag infect popul paulo amazona drop reproduct number r follow intervent r epidem yet control report http co lcfch fxct http co yoycpflaag,real
